id,name,released,rating,ratings_count,metacritic,playtime,genres,platforms
420005,Bee Line (Wolfenrahd),2020-03-19,0.0,0,,0,,PC
420012,SKYCHASER - Colony Ship Simulation,2020-03-19,0.0,0,,0,Simulation,PC
420014,Truck Defense,2020-03-19,0.0,0,,0,Strategy,PC
420021,BEES ARE FUCKING EVERYWHERE!,2020-03-19,0.0,0,,0,Simulation,Web
420033,Star Season,2020-03-19,0.0,0,,0,Platformer,PC
420046,Spring - Game Jam,2020-03-19,0.0,0,,0,,PC
420050,Santas crazy life,2020-03-19,0.0,0,,0,Platformer,PC
420053,Flee Runner,2020-03-19,0.0,0,,0,"Platformer, Action","PC, Web"
420058,Bloom Queen,2020-03-19,0.0,0,,0,Action,Web
420060,RainingArmageddon,2020-03-19,0.0,0,,0,Action,Web
420063,Roge Like Rampage Beta,2020-03-19,0.0,0,,0,,PC
420064,Alien Shooter (itch) (rambo3441),2020-03-19,0.0,0,,0,Shooter,Web
420066,ShapeShift (Fun Base Alpha),2020-03-19,0.0,0,,0,Racing,PC
420072,Shamanic Trip,2020-03-19,0.0,0,,0,Platformer,Web
420073,Into The Forest (alex_anemogiannis),2020-03-19,0.0,0,,0,Puzzle,PC
420074,FPSO,2020-03-19,0.0,0,,0,Shooter,"PC, macOS"
420075,PIdentity Crisis,2020-03-19,0.0,0,,0,Platformer,"PC, Web"
420078,Color Match,2020-03-19,0.0,0,,0,,Web
420080,Flowers for Friends,2020-03-19,0.0,0,,0,RPG,Web
420082,Astral Angles,2020-03-19,0.0,0,,0,,PC
420083,SXSWXSXWXSXW,2020-03-19,0.0,0,,0,Adventure,"PC, macOS"
420084,jazzb,2020-03-19,0.0,0,,0,Fighting,PC
420087,Pixel Ragdoll Sandbox!,2020-03-19,0.0,0,,0,Simulation,PC
420095,Die to Die More,2020-03-19,0.0,0,,0,Puzzle,PC
420096,Peon Caravan,2020-03-19,0.0,0,,0,,Web
420098,Try Fitting In,2020-03-19,0.0,0,,0,Platformer,"PC, Web"
420100,chess 2 (itch) (alextomkow),2020-03-19,0.0,0,,0,"Shooter, Strategy, Puzzle","PC, macOS, Linux"
420103,Cutie Pox Simulator,2020-03-19,0.0,0,,0,"Educational, Simulation",Web
420106,Naruto no mundo da geograifa,2020-03-19,0.0,0,,0,,Web
420107,fozner-yuda,2020-03-19,0.0,0,,0,Adventure,PC
420110,BoGazEagle,2020-03-19,0.0,0,,0,,Web
420112,Tata Gimpera i Toksyczne Dzieci,2020-03-19,0.0,0,,0,Adventure,Web
420119,Night Shift!,2020-03-19,0.0,0,,0,Strategy,"PC, Web"
420121,SCP 049 Plague (DEMO),2020-03-19,0.0,0,,0,Action,"PC, macOS, Linux"
420122,Wreck Digger Demo,2020-03-19,0.0,0,,0,Platformer,PC
420130,Refining Slimes,2020-03-19,0.0,0,,0,Simulation,Web
420133,SPRINGBOT - Mars Attack!,2020-03-19,0.0,0,,0,Platformer,PC
420139,Match 3 Mag Interactive,2020-03-19,0.0,0,,0,,Web
420145,Catacombs (itch) (PaperMartin),2020-03-18,0.0,0,,0,Platformer,Web
420147,never been lost,2020-03-19,0.0,0,,0,,Web
420150,Breathless Rush,2020-03-19,0.0,0,,0,Platformer,PC
420155,Shapeshift (SphaeriCactus),2020-03-19,0.0,0,,0,,Web
420157,Home Design 3D (itch),2020-03-19,0.0,0,,0,,Web
420158,Waifu On Wheels,2020-03-19,0.0,0,,0,Adventure,PC
420162,hk虛擬實境於創傷後壓力症候群互動之輔助應用,2020-03-19,0.0,0,,0,,Android
420163,memory (itch) (amagicmuffin),2020-03-19,0.0,0,,0,RPG,PC
420164,Enrika's Adventures,2020-03-19,0.0,0,,0,"Adventure, RPG",PC
420175,Barry Platypus,2020-03-19,0.0,0,,0,Platformer,Web
420182,The Curse of Blackwood Castle,2020-03-19,0.0,0,,0,,Web
420183,Pencil Poetics,2020-03-19,0.0,0,,0,,Web
420192,Bucef2,2020-03-19,0.0,0,,0,,PC
420194,Eggs (Filppo550),2020-03-19,0.0,0,,0,,"PC, Web"
420197,Quarantined!,2020-03-19,0.0,0,,0,"Strategy, Puzzle","PC, Android"
420198,UBO20 Global Outbreak,2020-03-19,0.0,0,,0,Simulation,Web
420203,How to install Dolphin Emulator,2020-03-18,0.0,0,,0,,PC
420209,Spaghimulator: Appeteaser Version,2020-03-18,0.0,0,,0,"Adventure, Simulation, Puzzle",PC
420210,The Lich's Citadel,2020-03-18,0.0,0,,0,Adventure,Android
420217,SpaceRunner (DevTyr),2020-03-18,0.0,0,,0,Action,PC
420226,Ninja-JS,2020-03-18,0.0,0,,0,Educational,Web
420227,Operation Animal Liberation,2020-03-18,0.0,0,,0,,PC
420230,Swords and Platforms (VicPitic),2020-03-18,0.0,0,,0,Platformer,Web
420245,American Slideshow,2020-03-18,0.0,0,,0,Simulation,Web
420247,Project Robopigeon,2020-03-18,0.0,0,,0,Shooter,PC
420251,OutBreak: Corona Edition Amardeep Seeboruth,2020-03-18,0.0,0,,0,Adventure,PC
420255,TrainWay Text Adventure,2020-03-18,0.0,0,,0,Simulation,PC
420266,TR0N0S,2020-03-18,0.0,0,,0,,PC
420268,The Planter,2020-03-18,0.0,0,,0,Simulation,"PC, macOS"
420269,gamerhaxer's break in,2020-03-18,0.0,0,,0,,PC
420270,Mr. Boop and the Curse of the Dinner Party,2020-03-18,0.0,0,,0,,Web
420274,mniumna,2020-03-18,0.0,0,,0,,PC
424317,A Bad and Hard Ball Plataformer,2020-04-01,0.0,0,,0,Platformer,PC
424322,Paroitolhos,2020-04-01,0.0,0,,0,"Educational, Puzzle",Android
424334,"Zackamania, Inc. Demo (Cancelled)",2020-04-01,0.0,0,,0,Action,"PC, macOS"
424336,Lawn Pooper,2020-04-01,0.0,0,,0,Simulation,Web
424339,Starter Game in Pico 8,2020-04-01,0.0,0,,0,Puzzle,Web
424346,Tempa's funny land,2020-04-01,0.0,0,,0,Platformer,PC
424348,S.S.S.S Space Action,2020-04-01,0.0,0,,0,Shooter,"PC, macOS, Linux"
424353,MobileGameClass,2020-04-01,0.0,0,,0,Platformer,PC
424354,Bone Zone (PalleMickzy),2020-04-01,0.0,0,,0,Adventure,"PC, macOS, Web"
424362,Woods (In-Browser - No Music!),2020-04-01,0.0,0,,0,,Web
424364,ARTificial (itch) (MIqbalKalevi),2020-04-01,0.0,0,,0,,PC
424368,Solo Square,2020-04-01,0.0,0,,0,"Shooter, Action",Web
424371,K.A.M. (Kool-Aid Man),2020-04-01,0.0,0,,0,,Web
424377,Quest For Coin,2020-04-01,0.0,0,,0,Action,Web
424379,Cat Crasher,2020-04-01,0.0,0,,0,,PC
424383,Get Off the Farm,2020-04-01,0.0,0,,0,Simulation,PC
424393,Rules! (itch),2020-04-01,0.0,0,,0,"Strategy, Action","PC, macOS"
424399,Questcrawler,2020-04-01,0.0,0,,0,"Platformer, Adventure, Puzzle",PC
424400,VSS v6 online demo FREE,2020-04-01,0.0,0,,0,"Racing, Action, Simulation",Web
424401,INTO the GROOVE,2020-04-01,0.0,0,,0,Action,PC
424402,The Last Roll,2020-04-01,0.0,0,,0,"Platformer, Puzzle",PC
424403,Gorilla,2020-04-01,0.0,0,,0,Adventure,PC
424416,Candy CEO - Business/Management Sim,2020-04-01,0.0,0,,0,Simulation,PC
424419,chumbo.zone,2020-04-01,0.0,0,,0,Action,PC
424420,Airplane (Dima3232),2020-04-01,0.0,0,,0,,PC
424422,Bombing monster one,2020-04-01,0.0,0,,0,Adventure,PC
424427,Bad Physics: The Game!,2020-04-01,0.0,0,,0,Platformer,Web
424430,Page Rage,2020-04-01,0.0,0,,0,,Web
424438,Quad Core C64 [Commodore 64],2020-04-01,0.0,0,,0,Puzzle,PC
424447,Space Fish in Space,2020-04-01,0.0,0,,0,"Platformer, Adventure, Action",PC
424449,Autonomous Agent Aramis,2020-04-01,0.0,0,,0,,PC
424464,Which Is Grayer?,2020-04-01,0.0,0,,0,"Puzzle, Sports",Web
424465,The Crumblord Starter Pack,2020-04-01,0.0,0,,0,RPG,PC
424468,Battle Royale (Ujjwal Singh Shekhawat),2020-04-01,0.0,0,,0,Simulation,"PC, Android"
424474,Shoot-A-Zombie,2020-04-01,0.0,0,,0,Action,Web
424476,Alien Defense (itch) (FirePumpkin),2020-04-01,0.0,0,,0,Action,Web
424483,Sekiroll 2D,2020-04-01,0.0,0,,0,,PC
424487,Pixel Tanks,2020-03-30,0.0,0,,0,"Action, Fighting","PC, macOS, Linux"
424489,Space Labyrinthe,2020-04-01,0.0,0,,0,Adventure,PC
424490,Rotating Squares of Hue,2020-04-01,0.0,0,,0,,PC
424491,ZerohBeat Adventure,2020-03-29,0.0,0,,0,"Educational, Adventure",PC
424492,Minecraft Basics In Herobrine And Minecraft School,2020-03-30,0.0,0,,0,Educational,PC
424501,Infected Cube,2020-04-01,0.0,0,,0,Platformer,PC
424506,War of God,2020-04-01,0.0,0,,0,Platformer,Web
424510,Arwani Dash,2020-04-01,0.0,0,,0,Platformer,Web
424512,Platform Cubes,2020-04-01,0.0,0,,0,Platformer,"PC, Android, macOS"
424517,Ping Pong 2D - Multiplayer,2020-04-01,0.0,0,,0,"Puzzle, Sports","PC, macOS, Linux"
424531,Top of the Platty,2020-04-01,0.0,0,,0,Action,Web
424565,Essence Shatter,2020-04-01,0.0,0,,0,Platformer,Web
424569,Pepperona (igrocs),2020-04-01,0.0,0,,0,Platformer,PC
424576,Return of Curiosity,2020-04-01,0.0,0,,0,Adventure,PC
424577,Being In Time,2020-04-01,0.0,0,,0,Adventure,PC
424580,"Sidetracked (komehara, FirahFabe, Marionette)",2020-04-01,0.0,0,,0,,"PC, macOS, Linux"
424581,The Adventures of Square-man.,2020-04-01,0.0,0,,0,Strategy,PC
424587,PiedPiper,2020-03-31,0.0,0,,0,,PC
424594,Pizza Golf 5 (APRIL FOOLS),2020-03-31,0.0,0,,0,,PC
424598,Confined (gofiguregames),2020-03-31,0.0,0,,0,"Adventure, Action, Puzzle",Web
424609,232henley,2020-03-31,0.0,0,,0,Simulation,Web
424621,Shoot Out of the Raymen,2020-03-31,0.0,0,,0,,Web
424630,"Ocean Breeze (Julien Di Natale, Heatin, Samuel Gay-Obadia)",2020-03-31,0.0,0,,0,Adventure,PC
424632,alone... (itch) (Ray Nexus),2020-03-31,0.0,0,,0,Simulation,Web
424649,Mysolation,2020-03-31,0.0,0,,0,Simulation,Web
424655,Boot Run,2020-03-31,0.0,0,,0,"Racing, Platformer, RPG",Web
424659,Alien Signal,2020-03-31,0.0,0,,0,Puzzle,"PC, Linux"
424668,NUMBER HELL!!!,2020-03-31,0.0,0,,0,Action,Web
424670,Lonely Bot,2020-03-31,0.0,0,,0,Simulation,PC
424673,Find The Worm,2020-03-31,0.0,0,,0,Action,PC
424674,Fugue (itch) (Brandon Cluff),2020-03-31,0.0,0,,0,Puzzle,"PC, macOS, Linux"
424680,World War X,2020-03-31,0.0,0,,0,Shooter,"PC, Web"
424682,Next sector,2020-03-30,0.0,0,,0,Action,PC
424689,Chiber,2020-03-31,0.0,0,,0,Adventure,PC
424690,Super Giant Robos vs Ultimate Mycelial Kaijuu,2020-03-31,0.0,0,,0,"Shooter, Action, Simulation","PC, macOS, Linux"
424694,Together We Sound,2020-03-31,0.0,0,,0,Puzzle,PC
424698,Revolution Booster: HAVEL RACE,2020-03-31,0.0,0,,0,Action,"PC, macOS"
424700,Pokiyo (Real name of the game was over the limit),2020-03-31,0.0,0,,0,,Web
424704,Bonekrusherz,2020-03-31,0.0,0,,0,Action,PC
424719,Hold Brawl,2020-03-31,0.0,0,,0,,PC
424723,Ashland Dossier Demo,2020-03-31,0.0,0,,0,"Adventure, Puzzle",PC
424726,RalphGame,2020-03-31,0.0,0,,0,RPG,PC
424732,Detective Wolfrick,2020-03-31,0.0,0,,0,,PC
424742,The Drop (Space Lizard),2020-03-31,0.0,0,,0,RPG,PC
424744,RhythmGame,2020-03-31,0.0,0,,0,,PC
424752,YouAreUto,2020-03-31,0.0,0,,0,Puzzle,PC
424755,Mortimer Dark (v0.1),2020-03-31,0.0,0,,0,Action,PC
424763,NO MANS LAND / Windows,2020-03-31,0.0,0,,0,Adventure,"PC, macOS"
424765,Drifting alone,2020-03-31,0.0,0,,0,Platformer,Web
424771,Hellscape: The Game,2020-03-31,0.0,0,,0,RPG,"PC, Web"
424783,CoronaBlast,2020-03-31,0.0,0,,0,Shooter,Web
424784,Timothy and the Tower of Mu (PGMMV demo),2020-03-31,0.0,0,,0,"Platformer, Action",PC
424790,Hellcat Liv,2020-03-31,0.0,0,,0,Platformer,PC
424806,Fly Away!,2020-03-31,0.0,0,,0,,Web
424810,Gamer Pakka,2020-03-31,0.0,0,,0,Action,PC
424818,HudBot,2020-03-31,0.0,0,,0,,Web
424824,Interactive Portraits: Trans People in Japan,2020-03-31,0.0,0,,0,Educational,"PC, macOS, Linux"
424829,PANDAS,2020-03-31,0.0,1,,0,Fighting,"PC, macOS"
424838,Project Alkawing,2020-03-31,0.0,0,,0,"Shooter, Action","PC, macOS"
424843,TDoV Museum,2020-03-31,0.0,0,,0,Educational,Web
424864,BolsoRun,2020-03-31,0.0,0,,0,,PC
424866,Barney OS Moonzy2019 Edition,2020-03-31,0.0,0,,0,,PC
424877,"Unmuted (toymaster92, Sagani, ThundaZero, DeusDemian, Santisar7, Fertyn)",2020-03-31,0.0,0,,0,Strategy,PC
424885,MindOut,2020-03-31,0.0,0,,0,,Web
424892,Los cuentos de Vampichoco,2020-03-31,0.0,0,,0,,Web
424896,Zomboom,2020-03-31,0.0,0,,0,Shooter,PC
424905,Tip-Toe Dungeon,2020-03-30,0.0,0,,0,"Platformer, Adventure, Puzzle",Web
424911,Ele-Man,2020-03-30,0.0,0,,0,"Adventure, Puzzle","PC, macOS"
424913,A Ways Down,2020-03-30,0.0,0,,0,Platformer,"PC, macOS, Web"
424914,Chad is God,2020-03-30,0.0,0,,0,,Web
424915,Spore Invaders,2020-03-30,0.0,0,,0,Shooter,PC
424927,Coroa contra o corona,2020-03-30,0.0,0,,0,,PC
424937,The Môsiying King,2020-03-30,0.0,0,,0,Puzzle,Web
424943,Catapult: The Game,2020-03-30,0.0,0,,0,Action,Web
424946,isolation dog in space,2020-03-30,0.0,0,,0,,Web
424959,Priestley CGD Wrriors,2020-03-30,0.0,0,,0,"Action, Fighting",PC
424960,Treasure Arena (Malgios),2020-03-30,0.0,0,,0,Strategy,Web
424963,Ruinas (vientodelbosque),2020-03-30,0.0,0,,0,,PC
424969,Experiencing the Vietnam War with Cpl. Michael Thorp,2020-03-30,0.0,0,,0,Educational,Web
424974,Chikki Genocide,2020-03-30,0.0,0,,0,Action,PC
424993,ObamaCraft,2020-03-30,0.0,0,,0,,PC
425002,Cuberat Adventure,2020-03-30,0.0,0,,0,"Platformer, Adventure",PC
425004,K-MOR and the TRI-13 Invader,2020-03-30,0.0,0,,0,Action,PC
425016,Funny Colors,2020-03-30,0.0,0,,0,Educational,Android
425017,Moon Base (Demo),2020-03-30,0.0,0,,0,Adventure,Web
425018,NineCarpets,2020-03-30,0.0,0,,0,,PC
425024,You Are A Fish,2020-03-30,0.0,0,,0,,Web
425025,batadeNDS,2020-03-30,0.0,0,,0,,PC
425038,Six Shot Shooter,2020-03-30,0.0,0,,0,,PC
425039,Virus Bird,2020-03-30,0.0,0,,0,,Web
425041,Chicken Island (StudioMononoke),2020-03-30,0.0,0,,0,,PC
425043,BuscarParejas,2020-03-30,0.0,0,,0,Puzzle,Web
425048,Secrets of Dungeons,2020-03-30,0.0,0,,0,Adventure,PC
425058,Limbo Life,2020-03-29,0.0,0,,0,,Web
425060,Shopping and Stay Safe,2020-03-29,0.0,0,,0,Simulation,PC
425064,Sweet Home (diper1998),2020-03-29,0.0,0,,0,Adventure,Web
425075,Radical Relocation (itch),2020-03-30,0.0,0,,0,"Racing, Strategy, Simulation, Puzzle",PC
425086,Clone Towers,2020-03-30,0.0,0,,0,Puzzle,PC
425088,Road Defence,2020-03-30,0.0,0,,0,Strategy,PC
425095,Sizable Moonjump,2020-03-30,0.0,0,,0,Platformer,PC
425102,Merge 64,2020-03-30,0.0,0,,0,"Action, Puzzle",PC
425105,Cyber_ Construct Training,2020-03-30,0.0,0,,0,Shooter,Web
425114,NoCorona,2020-03-30,0.0,0,,0,,PC
425119,Elemental Butterfly,2020-03-30,0.0,0,,0,,"PC, macOS"
425127,Constellation (Aumni),2020-03-30,0.0,0,,0,Simulation,PC
425136,Cheap Sheep Doom,2020-03-30,0.0,0,,0,"Shooter, Action",PC
425139,Don’t touch your face,2020-03-30,0.0,0,,0,,Web
425143,JigsawPuzzle - Epidemic Era,2020-03-30,0.0,0,,0,Puzzle,PC
425146,Quarantined,2020-03-30,0.0,0,,0,Puzzle,PC
425148,Attack of the Bitmaps,2020-03-30,0.0,0,,0,,PC
425171,Attlanta Burger,2020-03-30,0.0,0,,0,,Web
425180,Poozzle,2020-03-30,0.0,0,,0,Puzzle,PC
425181,King Cobra Professional Wand Maker,2020-03-30,0.0,0,,0,Simulation,PC
425182,Monster Dash (itch),2020-03-30,0.0,0,,0,Adventure,PC
425197,Solidarity Driver,2020-03-29,0.0,0,,0,,PC
425220,Beat Tiles: Rhythmatic tap,2020-03-20,0.0,0,,0,,iOS
425223,Bark Park!,2020-02-11,0.0,0,,0,"Strategy, Action",iOS
425242,Zector Beta Release 1.0,2020-04-06,0.0,0,,0,Platformer,PC
425265,The traitor from ancient Rome,2020-04-06,0.0,0,,0,,Web
425266,Supermarket Mania (itch),2020-04-06,0.0,0,,0,Educational,PC
425269,Crazy Bird (NoxusHC),2020-04-06,0.0,0,,0,,Web
425271,Reset Co.,2020-04-05,0.0,0,,0,Puzzle,Web
425276,test1 (zvava),2020-04-05,0.0,0,,0,,PC
425279,Subversion (itch) (Zoo3y),2020-04-05,0.0,0,,0,,macOS
425282,Desert of the Real,2020-04-05,0.0,0,,0,Simulation,PC
425287,Double Date,2020-04-05,0.0,0,,0,Strategy,Web
425290,cube cavern,2020-04-05,0.0,0,,0,,PC
425295,INSIDE YOU,2020-04-05,0.0,0,,0,Platformer,"PC, macOS, Linux"
425296,Trouble In the Tableau,2020-04-05,0.0,0,,0,"Platformer, Fighting","PC, macOS, Linux"
425298,Pulp Institute of Art,2020-04-05,0.0,0,,0,Action,PC
425299,The Ides of March,2020-04-05,0.0,0,,0,,Web
425304,GAP I,2020-04-05,0.0,0,,0,Puzzle,PC
425306,Bit Jail,2020-04-05,0.0,0,,0,Puzzle,PC
425312,Borders (Masterdd15),2020-04-05,0.0,0,,0,Puzzle,PC
423318,SpeedRun me!,2020-03-29,0.0,0,,0,Adventure,PC
423323,Mahligai Hangus AR,2020-03-29,0.0,0,,0,Educational,Android
423329,Cheese Wars (Goldie Gamez),2020-03-29,0.0,0,,0,Platformer,PC
423330,C³,2020-03-29,0.0,0,,0,Puzzle,"Android, Web"
423340,Boss Riot (tutorial fight),2020-03-29,0.0,0,,0,Platformer,"PC, macOS"
423353,Journey of the Homebound Wizard,2020-03-29,0.0,0,,0,Platformer,PC
423354,Fling Hoot,2020-03-29,0.0,0,,0,Platformer,"PC, Web"
423358,Cards Against Insanity,2020-03-29,0.0,0,,0,,PC
423362,8PM,2020-03-29,0.0,0,,0,,PC
423369,Pandemic Spread Simulation,2020-03-29,0.0,0,,0,"Educational, Simulation",Web
423375,Some wizard,2020-03-29,0.0,0,,0,,PC
423393,TouhokuJima,2020-03-29,0.0,0,,0,Action,PC
423400,Bubble Rush (itch) (BlueLuna),2020-03-29,0.0,0,,0,,PC
423403,TP Tempo Toss,2020-03-29,0.0,0,,0,,PC
423412,Rhino 64,2020-03-29,0.0,0,,0,Adventure,PC
423414,VoiPaS (itch),2020-03-29,0.0,0,,0,Puzzle,PC
423421,Appliance Altercation,2020-03-29,0.0,0,,0,Action,macOS
423431,Catch The Toast,2020-03-29,0.0,0,,0,Action,"PC, Web"
423438,ｾﾔﾅｰBOX(ボイゲジャムver),2020-03-29,0.0,0,,0,Simulation,PC
423440,Loading (itch) (Sheepolution),2020-03-29,0.0,0,,0,Adventure,Web
423441,Terrible Level Editor,2020-03-29,0.0,0,,0,Platformer,Web
423446,Squeen's Adventure,2020-03-29,0.0,0,,0,Platformer,PC
423450,Eternity (Julleh),2020-03-29,0.0,0,,0,Platformer,"PC, macOS, Linux"
423456,Evil AutoRunner,2020-03-29,0.0,0,,0,Platformer,PC
423467,Be Buddies With Miku! (Venting game),2020-03-28,0.0,0,,0,,PC
423473,let go (goetworks),2020-03-28,0.0,0,,0,,"PC, Linux"
423476,Earth (pa1n7),2020-03-28,0.0,0,,0,Simulation,PC
423477,Coronarfour,2020-03-28,0.0,0,,0,Action,PC
423489,ISOLATION CONTROL UNIT,2020-03-28,0.0,0,,0,"Simulation, Puzzle",PC
423490,SpaceX Pilot Trainer,2020-03-28,0.0,0,,0,Platformer,PC
423492,BornCG's Godot Tutorial Platformer!,2020-03-28,0.0,0,,0,Platformer,Web
423500,Paper Drift,2020-03-28,0.0,0,,0,Action,PC
423518,Allumette (itch),2020-03-28,0.0,0,,0,"Strategy, Simulation","PC, Linux, Web"
423524,Untitled Toilet Paper Game,2020-03-28,0.0,0,,0,,PC
423525,Terra Feminarum - Aurora Edition BETA,2020-03-28,0.0,0,,0,Shooter,PC
423529,The Beta Tester-Demo,2020-03-28,0.0,0,,0,RPG,PC
423531,Split Soldiers,2020-03-28,0.0,0,,0,Shooter,PC
423541,Space Pebbles,2020-03-28,0.0,0,,0,Shooter,"PC, macOS"
423550,Coronavirus Survival Game,2020-03-28,0.0,0,,0,,PC
423557,You Cough You Lose Demo,2020-03-28,0.0,0,,0,Adventure,"PC, macOS, Web"
423558,The Legacy of the White Crane - Ishidó 2,2020-03-28,0.0,0,,0,Puzzle,PC
423563,Froggy Driver,2020-03-28,0.0,0,,0,Racing,Web
423564,Summer Shenanigans,2020-03-28,0.0,0,,0,,Web
423568,Ewu The Game,2020-03-28,0.0,0,,0,Platformer,"PC, macOS, Linux"
423572,Pixel Fishing - Web/Android,2020-03-28,0.0,0,,0,,Web
423587,Coronavirus (THE DOCTOR),2020-03-28,0.0,0,,0,,Web
423589,Lil' Gangsta Vs Uptown Zombies,2020-03-28,0.0,0,,0,"Shooter, Action",PC
423593,CNN Brasil,2020-03-28,0.0,0,,0,"Shooter, Action",PC
423596,Where We Belong,2020-03-28,0.0,0,,0,,Web
423597,Night Of The Mad Robots,2020-03-28,0.0,0,,0,,Web
423615,Zombie_Rush,2020-03-28,0.0,0,,0,Shooter,Web
423621,THE TRIPPLETS,2020-03-28,0.0,0,,0,,Web
423628,Arrows-M,2020-03-28,0.0,0,,0,Puzzle,Android
423629,bouncy fun ^^,2020-03-28,0.0,0,,0,Puzzle,Web
423633,NekoPunk (under development),2020-03-28,0.0,0,,0,Shooter,"PC, macOS, Linux"
423637,みゅかりさんはみ描きさん,2020-03-28,0.0,0,,0,Action,Web
423644,A Platform Game.,2020-03-28,0.0,0,,0,Platformer,PC
423665,kewlest horan clanventures,2020-03-28,0.0,0,,0,,"PC, macOS"
423669,Soccer Smasher,2020-03-28,0.0,0,,0,Action,PC
423670,Parkour Palace,2020-03-28,0.0,0,,0,Platformer,"PC, Linux"
423673,Blushing Bots,2020-03-28,0.0,0,,0,,Web
423684,Cavine,2020-03-28,0.0,0,,0,Adventure,Web
423702,"Good luck, stay safe",2020-03-27,0.0,0,,0,"Shooter, Action",Web
423709,Hyper Blood Super Cool Fun Time,2020-03-27,0.0,0,,0,Action,Web
423715,Project Claudio's,2020-03-27,0.0,0,,0,Adventure,"PC, macOS, Linux"
423719,Horn Escape,2020-03-27,0.0,0,,0,Platformer,PC
423724,Ides Of March,2020-03-27,0.0,0,,0,"Platformer, Action",PC
423725,The Dark Wood,2020-03-27,0.0,0,,0,RPG,Web
423729,The Zombie Problem 2 (Singleplayer Zombie Fps Campaign),2020-03-27,0.0,0,,0,"Shooter, Adventure, Action",PC
423732,Viral Infection,2020-03-27,0.0,0,,0,,"PC, macOS, Linux, Web"
423738,Kurco Game,2020-03-27,0.0,0,,0,,PC
423744,GOOD GAME #1,2020-03-27,0.0,0,,0,"Racing, Platformer","PC, macOS, Linux"
423756,Swatting the mental hospital Cursed edition,2020-03-27,0.0,0,,0,,PC
423757,Straight Away,2020-03-27,0.0,0,,0,Action,PC
423766,A Game of Pure Skill,2020-03-27,0.0,0,,0,,"PC, Web"
423771,Bluu,2020-03-27,0.0,0,,0,Platformer,"PC, Linux"
423778,IdleStarInscape (DiibEntretainmentOficial),2020-03-27,0.0,0,,0,Platformer,PC
423783,Virus Simulator,2020-03-27,0.0,0,,0,Simulation,Web
423791,1D GOLF,2020-03-27,0.0,0,,0,,PC
423812,Flaypy Bird,2020-03-27,0.0,0,,0,,PC
423815,LET ME IN (aleksi),2020-03-27,0.0,0,,0,Puzzle,Web
423819,Cubic Ball,2020-03-27,0.0,0,,0,Puzzle,"PC, Web"
423822,Marchioness Chronicle,2020-03-27,0.0,0,,0,Action,PC
423825,Roblox Obby (Demo),2020-03-27,0.0,0,,0,Platformer,PC
423840,Inverted (itch) (Doger__Man),2020-03-27,0.0,0,,0,Action,PC
423842,Flappy Grasshopper with Imperial March Music😎😎,2020-03-27,0.0,0,,0,,Web
423850,BBRMS: The Immense Schoolhouse,2020-03-27,0.0,0,,0,,PC
423853,In The Shadow Of Raa,2020-03-27,0.0,0,,0,Adventure,Web
423856,Humanslayer,2020-03-27,0.0,0,,0,,Web
423860,Aufsichtspflicht bei Kinder- und Jugendreisen,2020-03-27,0.0,0,,0,Educational,"PC, Web"
423864,Jumpo (Chai's Play),2020-03-27,0.0,0,,0,Platformer,PC
423866,MUSEUM VOLUME I,2020-03-27,0.0,0,,0,"Adventure, Puzzle",PC
423868,Quanta Position,2020-03-27,0.0,0,,0,Platformer,Web
423875,Spade DEMO (48hour project),2020-03-27,0.0,0,,0,"Shooter, Platformer",PC
423880,CatchFish,2020-03-27,0.0,0,,0,,PC
423889,Mario Maker (Java Edition),2020-03-27,0.0,0,,0,Educational,"PC, macOS, Linux"
423892,Gerry's Game,2020-03-27,0.0,0,,0,,PC
423893,Animal Crossing 2,2020-03-27,0.0,0,,0,,Web
423895,Test Arabic Fungus Game,2020-03-27,0.0,0,,0,,Web
423919,perfect park,2020-03-27,0.0,0,,0,Racing,"PC, Linux"
423920,COVID ESCAPE,2020-03-27,0.0,0,,0,Strategy,Web
423924,4096 New,2020-03-27,0.0,0,,0,,PC
423934,Simbol Unreal,2020-03-26,0.0,0,,0,"Shooter, Action","PC, Linux"
423935,Doggo in Space,2020-03-26,0.0,0,,0,,Web
423938,Bobs Adventure,2020-03-26,0.0,0,,0,,PC
423960,Idle Bungee,2020-03-19,0.0,0,,0,"Casual, Simulation",iOS
423962,Dash n Beat,2020-03-16,0.0,0,,0,Casual,iOS
424010,pupPet thEater (the faery portal),2020-04-03,0.0,0,,0,,PC
424011,The Lone Light,2020-04-03,0.0,0,,0,Puzzle,PC
424015,Where's My Mom? (H.H.Magoo),2020-04-03,0.0,0,,0,Educational,PC
424021,Coronavirus: Resistance Cell,2020-04-03,0.0,0,,0,"Action, Simulation",PC
424035,Shining Trails,2020-04-02,0.0,0,,0,"Educational, Simulation",PC
424051,Micro Manager,2020-04-02,0.0,0,,0,Strategy,PC
424053,A Lenda de Leonard,2020-04-02,0.0,0,,0,Adventure,PC
424066,One Thousand and One Fights,2020-04-02,0.0,0,,0,Strategy,PC
424071,Industrial Chemistry Tycoon,2020-04-02,0.0,0,,0,Simulation,"PC, macOS, Linux"
424079,Beast's Domain,2020-04-02,0.0,0,,0,"Action, Puzzle","PC, macOS"
424082,Annoying game,2020-04-02,0.0,0,,0,,PC
424087,Redog,2020-04-02,0.0,0,,0,Action,"PC, Web"
